Retailer,Retailer ID,Invoice Date,Month,Region,State,City,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operational Margin,Profit
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise,Men Street Footwear,Outlet,23.00,136,3128,4%,125.12
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise,Men Athletic Footwear,Outlet,30.00,140,4200,4%,180.60
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise, Women Street Footwear,Outlet,31.00,145,4495,4%,175.31
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise, Women Athletic Footwear,Outlet,30.00,88,2640,4%,97.68
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise,Men Apparel,Outlet,35.00,68,2380,3%,80.92
Foot Locker,1128299,23-01-2021,January,West,Idaho,Boise, Women Apparel,Outlet,27.00,140,3780,3%,102.06
Foot Locker,1128299,23-02-2021,February,West,Idaho,Boise,Men Street Footwear,Outlet,21.00,162,3402,4%,125.87
Foot Locker,1128299,23-02-2021,February,West,Idaho,Boise,Men Athletic Footwear,Outlet,28.00,128,3584,4%,154.11
Foot Locker,1128299,23-02-2021,February,West,Idaho,Boise, Women Street Footwear,Outlet,28.00,124,3472,4%,145.82
Foot Locker,1128299,23-02-2021,February,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,26.00,68,1768,4%,74.26
Foot Locker,1128299,23-02-2021,February,West,Arizona,Phoenix,Men Apparel,Outlet,36.00,51,1836,4%,67.93
Foot Locker,1128299,23-02-2021,February,West,Arizona,Phoenix, Women Apparel,Outlet,31.00,116,3596,3%,97.09
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix,Men Street Footwear,Outlet,29.00,160,4640,4%,185.60
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,38.00,116,4408,4%,193.95
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix, Women Street Footwear,Outlet,37.00,119,4403,4%,180.52
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,38.00,68,2584,4%,95.61
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix,Men Apparel,Outlet,41.00,39,1599,3%,51.17
Foot Locker,1128299,22-03-2021,March,West,Arizona,Phoenix, Women Apparel,Outlet,37.00,107,3959,3%,106.89
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix,Men Street Footwear,Outlet,40.00,175,7000,4%,266.00
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,37.00,90,3330,4%,146.52
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix, Women Street Footwear,Outlet,42.00,123,5166,4%,191.14
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,40.00,78,3120,4%,124.80
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix,Men Apparel,Outlet,43.00,47,2021,3%,68.71
Foot Locker,1128299,23-04-2021,April,West,Arizona,Phoenix, Women Apparel,Outlet,49.00,111,5439,3%,163.17
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix,Men Street Footwear,Outlet,38.00,184,6992,4%,265.70
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,36.00,116,4176,4%,175.39
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix, Women Street Footwear,Outlet,41.00,132,5412,4%,205.66
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,39.00,93,3627,4%,134.20
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix,Men Apparel,Outlet,39.00,62,2418,3%,79.79
Foot Locker,1128299,24-05-2021,May,West,Arizona,Phoenix, Women Apparel,Outlet,53.00,124,6572,3%,190.59
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix,Men Street Footwear,Outlet,37.00,194,7178,4%,279.94
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,36.00,143,5148,4%,216.22
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix, Women Street Footwear,Outlet,41.00,147,6027,4%,229.03
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,38.00,105,3990,4%,159.60
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix,Men Apparel,Outlet,43.00,72,3096,3%,105.26
Foot Locker,1128299,23-06-2021,June,West,Arizona,Phoenix, Women Apparel,Outlet,46.00,158,7268,3%,225.31
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix,Men Street Footwear,Outlet,40.00,216,8640,4%,319.68
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,40.00,163,6520,5%,299.92
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix, Women Street Footwear,Outlet,39.00,157,6123,4%,238.80
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,36.00,113,4068,4%,154.58
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix,Men Apparel,Outlet,40.00,145,5800,4%,214.60
Foot Locker,1128299,22-07-2021,July,West,Arizona,Phoenix, Women Apparel,Outlet,46.00,145,6670,3%,200.10
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix,Men Street Footwear,Outlet,41.00,194,7954,4%,318.16
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,46.00,190,8740,4%,367.08
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix, Women Street Footwear,Outlet,37.00,153,5661,4%,232.10
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,43.00,120,5160,4%,216.72
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix,Men Apparel,Outlet,45.00,136,6120,4%,226.44
Foot Locker,1128299,23-08-2021,August,West,Arizona,Phoenix, Women Apparel,Outlet,48.00,131,6288,3%,176.06
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix,Men Street Footwear,Outlet,35.00,184,6440,4%,270.48
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,34.00,201,6834,5%,321.20
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix, Women Street Footwear,Outlet,34.00,145,4930,4%,182.41
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,33.00,124,4092,4%,151.40
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix,Men Apparel,Outlet,41.00,128,5248,3%,173.18
Foot Locker,1128299,24-09-2021,September,West,Arizona,Phoenix, Women Apparel,Outlet,43.00,132,5676,3%,181.63
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix,Men Street Footwear,Outlet,36.00,170,6120,4%,257.04
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,33.00,175,5775,4%,242.55
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix, Women Street Footwear,Outlet,31.00,111,3441,4%,127.32
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,32.00,102,3264,4%,127.30
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix,Men Apparel,Outlet,44.00,88,3872,4%,143.26
Foot Locker,1128299,23-10-2021,October,West,Arizona,Phoenix, Women Apparel,Outlet,47.00,107,5029,3%,145.84
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix,Men Street Footwear,Outlet,31.00,150,4650,4%,176.70
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,38.00,163,6194,5%,291.12
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix, Women Street Footwear,Outlet,33.00,124,4092,4%,159.59
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,33.00,116,3828,4%,160.78
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix,Men Apparel,Outlet,44.00,99,4356,4%,156.82
Foot Locker,1128299,23-11-2021,November,West,Arizona,Phoenix, Women Apparel,Outlet,39.00,140,5460,3%,152.88
Foot Locker,1128299,22-12-2021,December,West,Arizona,Phoenix,Men Street Footwear,Outlet,35.00,194,6790,4%,271.60
Foot Locker,1128299,22-12-2021,December,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,33.00,213,7029,5%,323.33
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix, Women Street Footwear,Outlet,35.00,136,4760,4%,195.16
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,32.00,128,4096,4%,167.94
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix,Men Apparel,Outlet,42.00,109,4578,3%,155.65
Kohl's,1128299,22-12-2021,December,West,Arizona,Phoenix, Women Apparel,Outlet,43.00,135,5805,3%,162.54
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix,Men Street Footwear,Outlet,27.00,152,4104,4%,168.26
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,30.00,147,4410,5%,207.27
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix, Women Street Footwear,Outlet,32.00,157,5024,4%,195.94
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix, Women Athletic Footwear,Outlet,30.00,101,3030,4%,115.14
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix,Men Apparel,Outlet,33.00,94,3102,4%,114.77
Kohl's,1128299,26-01-2021,January,West,Arizona,Phoenix, Women Apparel,Outlet,36.00,166,5976,3%,161.35
Kohl's,1128299,26-02-2021,February,West,Arizona,Phoenix,Men Street Footwear,Outlet,27.00,173,4671,4%,186.84
Kohl's,1128299,26-02-2021,February,West,Arizona,Phoenix,Men Athletic Footwear,Outlet,36.00,136,4896,5%,230.11
Kohl's,1128299,26-02-2021,February,West,Arizona,Phoenix, Women Street Footwear,Outlet,35.00,132,4620,4%,184.80
Kohl's,1128299,26-02-2021,February,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,29.00,91,2639,4%,97.64
Kohl's,1128299,26-02-2021,February,West,New Mexico,Albuquerque,Men Apparel,Outlet,34.00,62,2108,3%,67.46
Kohl's,1128299,26-02-2021,February,West,New Mexico,Albuquerque, Women Apparel,Outlet,35.00,140,4900,3%,137.20
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,30.00,187,5610,4%,230.01
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,36.00,136,4896,5%,220.32
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,44.00,124,5456,4%,207.33
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,37.00,88,3256,4%,126.98
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque,Men Apparel,Outlet,41.00,53,2173,3%,69.54
Kohl's,1128299,25-03-2021,March,West,New Mexico,Albuquerque, Women Apparel,Outlet,44.00,131,5764,3%,178.68
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,41.00,165,6765,4%,284.13
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,43.00,109,4687,5%,215.60
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,44.00,140,6160,4%,258.72
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,37.00,96,3552,4%,138.53
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque,Men Apparel,Outlet,46.00,60,2760,4%,96.60
Kohl's,1128299,26-04-2021,April,West,New Mexico,Albuquerque, Women Apparel,Outlet,56.00,116,6496,3%,181.89
Kohl's,1128299,27-05-2021,May,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,43.00,184,7912,4%,324.39
Kohl's,1128299,27-05-2021,May,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,46.00,136,6256,4%,262.75
Kohl's,1128299,27-05-2021,May,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,46.00,135,6210,4%,254.61
Kohl's,1128299,27-05-2021,May,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,43.00,109,4687,4%,192.17
Kohl's,1128299,27-05-2021,May,West,New Mexico,Albuquerque,Men Apparel,Outlet,45.00,78,3510,4%,122.85
Kohl's,1128299,27-05-2021,May,West,New Mexico,Albuquerque, Women Apparel,Outlet,56.00,132,7392,3%,214.37
Kohl's,1128299,26-06-2021,June,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,37.00,224,8288,4%,323.23
Kohl's,1128299,26-06-2021,June,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,47.00,187,8789,4%,377.93
Kohl's,1128299,26-06-2021,June,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,41.00,193,7913,4%,316.52
Kohl's,1128299,26-06-2021,June,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,37.00,128,4736,4%,189.44
Kohl's,1128299,26-06-2021,June,West,New Mexico,Albuquerque,Men Apparel,Outlet,44.00,93,4092,4%,143.22
Kohl's,1128299,26-06-2021,June,West,New Mexico,Albuquerque, Women Apparel,Outlet,50.00,192,9600,3%,268.80
Kohl's,1128299,25-07-2021,July,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,41.00,248,10168,4%,396.55
Kohl's,1128299,25-07-2021,July,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,45.00,210,9450,4%,406.35
Kohl's,1128299,25-07-2021,July,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,39.00,171,6669,4%,246.75
Kohl's,1128299,25-07-2021,July,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,39.00,149,5811,4%,244.06
Kohl's,1128299,25-07-2021,July,West,New Mexico,Albuquerque,Men Apparel,Outlet,40.00,160,6400,3%,204.80
Kohl's,1128299,25-07-2021,July,West,New Mexico,Albuquerque, Women Apparel,Outlet,49.00,160,7840,3%,250.88
Kohl's,1128299,26-08-2021,August,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,40.00,224,8960,4%,331.52
Kohl's,1128299,26-08-2021,August,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,44.00,208,9152,4%,402.69
Kohl's,1128299,26-08-2021,August,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,46.00,163,7498,4%,299.92
Kohl's,1128299,26-08-2021,August,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,46.00,152,6992,4%,258.70
Kohl's,1128299,26-08-2021,August,West,New Mexico,Albuquerque,Men Apparel,Outlet,48.00,162,7776,3%,264.38
Kohl's,1128299,26-08-2021,August,West,New Mexico,Albuquerque, Women Apparel,Outlet,50.00,153,7650,3%,244.80
Kohl's,1128299,27-09-2021,September,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,37.00,206,7622,4%,320.12
Kohl's,1128299,27-09-2021,September,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,39.00,188,7332,5%,337.27
Kohl's,1128299,27-09-2021,September,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,39.00,147,5733,4%,240.79
Kohl's,1128299,27-09-2021,September,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,37.00,145,5365,4%,219.97
Kohl's,1128299,27-09-2021,September,West,New Mexico,Albuquerque,Men Apparel,Outlet,40.00,145,5800,4%,203.00
Kohl's,1128299,27-09-2021,September,West,New Mexico,Albuquerque, Women Apparel,Outlet,48.00,157,7536,3%,226.08
Kohl's,1128299,26-10-2021,October,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,35.00,171,5985,4%,221.45
Kohl's,1128299,26-10-2021,October,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,38.00,182,6916,4%,297.39
Kohl's,1128299,26-10-2021,October,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,34.00,120,4080,4%,163.20
Kohl's,1128299,26-10-2021,October,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,35.00,112,3920,4%,164.64
Kohl's,1128299,26-10-2021,October,West,New Mexico,Albuquerque,Men Apparel,Outlet,41.00,114,4674,3%,154.24
Kohl's,1128299,26-10-2021,October,West,New Mexico,Albuquerque, Women Apparel,Outlet,57.00,131,7467,3%,231.48
Kohl's,1128299,26-11-2021,November,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,47.00,176,8272,4%,339.15
Kohl's,1128299,26-11-2021,November,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,44.00,180,7920,4%,340.56
Kohl's,1128299,26-11-2021,November,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,46.00,149,6854,4%,253.60
Kohl's,1128299,26-11-2021,November,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,40.00,136,5440,4%,223.04
Kohl's,1128299,26-11-2021,November,West,New Mexico,Albuquerque,Men Apparel,Outlet,54.00,131,7074,4%,261.74
Kohl's,1128299,26-11-2021,November,West,New Mexico,Albuquerque, Women Apparel,Outlet,56.00,170,9520,3%,285.60
Kohl's,1128299,25-12-2021,December,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,44.00,238,10472,4%,439.82
Kohl's,1128299,25-12-2021,December,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,47.00,217,10199,5%,479.35
Sports Direct,1128299,25-12-2021,December,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,44.00,150,6600,4%,270.60
Sports Direct,1128299,25-12-2021,December,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,45.00,160,7200,4%,288.00
Sports Direct,1128299,25-12-2021,December,West,New Mexico,Albuquerque,Men Apparel,Outlet,55.00,128,7040,3%,232.32
Sports Direct,1128299,25-12-2021,December,West,New Mexico,Albuquerque, Women Apparel,Outlet,56.00,173,9688,3%,261.58
Sports Direct,1128299,13-01-2021,January,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,24.00,149,3576,5%,164.50
Sports Direct,1128299,13-01-2021,January,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,27.00,140,3780,5%,177.66
Sports Direct,1128299,13-01-2021,January,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,32.00,140,4480,4%,188.16
Sports Direct,1128299,13-01-2021,January,West,New Mexico,Albuquerque, Women Athletic Footwear,Outlet,28.00,99,2772,4%,116.42
Sports Direct,1128299,13-01-2021,January,West,New Mexico,Albuquerque,Men Apparel,Outlet,35.00,75,2625,4%,105.00
Sports Direct,1128299,13-01-2021,January,West,New Mexico,Albuquerque, Women Apparel,Outlet,28.00,140,3920,3%,125.44
Sports Direct,1128299,13-02-2021,February,West,New Mexico,Albuquerque,Men Street Footwear,Outlet,23.00,150,3450,4%,148.35
Sports Direct,1128299,13-02-2021,February,West,New Mexico,Albuquerque,Men Athletic Footwear,Outlet,27.00,124,3348,5%,154.01
Sports Direct,1128299,13-02-2021,February,West,New Mexico,Albuquerque, Women Street Footwear,Outlet,28.00,120,3360,4%,137.76
Sports Direct,1128299,13-02-2021,February,Southeast,Georgia,Atlanta, Women Athletic Footwear,Outlet,30.00,80,2400,4%,105.60
Sports Direct,1128299,13-02-2021,February,Southeast,Georgia,Atlanta,Men Apparel,Outlet,34.00,60,2040,4%,79.56
Sports Direct,1128299,13-02-2021,February,Southeast,Georgia,Atlanta, Women Apparel,Outlet,28.00,131,3668,3%,106.37
Sports Direct,1128299,12-03-2021,March,Southeast,Georgia,Atlanta,Men Street Footwear,Outlet,30.00,163,4890,4%,210.27
Sports Direct,1128299,12-03-2021,March,Southeast,Georgia,Atlanta,Men Athletic Footwear,Outlet,37.00,113,4181,4%,183.96
Sports Direct,1128299,12-03-2021,March,Southeast,Georgia,Atlanta, Women Street Footwear,Outlet,39.00,124,4836,4%,183.77
Sports Direct,1128299,12-03-2021,March,Southeast,Georgia,Atlanta, Women Athletic Footwear,Outlet,38.00,78,2964,5%,133.38
Sports Direct,1128299,12-03-2021,March,Southeast,Georgia,Atlanta,Men Apparel,Outlet,41.00,45,1845,4%,75.65
Sports Direct,1128299,12-03-2021,March,Southeast,Georgia,Atlanta, Women Apparel,Outlet,40.00,112,4480,3%,129.92
Sports Direct,1128299,13-04-2021,April,Southeast,Georgia,Atlanta,Men Street Footwear,Outlet,37.00,179,6623,4%,284.79
Sports Direct,1128299,13-04-2021,April,Southeast,Georgia,Atlanta,Men Athletic Footwear,Outlet,40.00,111,4440,4%,186.48
Sports Direct,1128299,13-04-2021,April,Southeast,Georgia,Atlanta, Women Street Footwear,Outlet,36.00,113,4068,4%,150.52
Sports Direct,1128299,13-04-2021,April,Southeast,Georgia,Atlanta, Women Athletic Footwear,Outlet,40.00,96,3840,5%,172.80
Sports Direct,1128299,13-04-2021,April,Southeast,Georgia,Atlanta,Men Apparel,Outlet,38.00,56,2128,4%,89.38
Sports Direct,1128299,13-04-2021,April,Southeast,Georgia,Atlanta, Women Apparel,Outlet,56.00,112,6272,3%,175.62
Sports Direct,1128299,14-05-2021,May,Southeast,Georgia,Atlanta,Men Street Footwear,Outlet,37.00,187,6919,5%,318.27
Sports Direct,1128299,14-05-2021,May,Southeast,Georgia,Atlanta,Men Athletic Footwear,Outlet,36.00,136,4896,5%,220.32
Sports Direct,1128299,14-05-2021,May,Southeast,Georgia,Atlanta, Women Street Footwear,Outlet,40.00,145,5800,4%,226.20
Sports Direct,1128299,14-05-2021,May,Southeast,Georgia,Atlanta, Women Athletic Footwear,Outlet,34.00,114,3876,4%,166.67
